,Category,Text
12491,qa_definition,que significa joyería ostentosa
12492,qa_definition,dime la definición de carroña
12493,qa_definition,buscar economía en el diccionario
12494,qa_definition,describe cielo
12495,qa_definition,describir la muerte
12496,qa_definition,que es un cardumen
12497,qa_definition,cómo se ve un guepardo
12498,qa_definition,cuál es la definición de este objeto
12499,qa_definition,encuentra la descripción de este objeto
12500,qa_definition,buscar la definición de este objeto
12501,qa_definition,consígueme una nueva definición
12502,qa_definition,que es inmigrante
12503,qa_definition,dame una descripción de un boeing siete cuatro siete
12504,qa_definition,que es portátil
12505,qa_definition,que puedo hacer con un ordenador portátil
12506,qa_definition,siri qué significa obstáculo
12507,qa_definition,siri que significa encuesta
12508,qa_definition,que es un fundíbulo
12509,qa_definition,háblame de los motores de máquinas de guerra medievales
12510,qa_definition,siri describe arcoíris
12511,qa_definition,siri cómo se ve el hermoso rostro de jon snow
12512,qa_definition,que es arena de roca
12513,qa_definition,por favor dime el significado de casa
12514,qa_definition,cual es el significado de la palabra hogar
12515,qa_definition,por favor dime qué significa la palabra hogar
12516,qa_definition,cómo usarías formidable en una frase
12517,qa_definition,significado de organismo
12518,qa_definition,dime que significa la palabra organismo
12519,qa_definition,que es un organismo
12520,qa_definition,podría describirme el artículo smartphone
12521,qa_definition,describir manta
12522,qa_definition,definición de manta
12523,qa_definition,googlea el objeto y mira
12524,qa_definition,describeme bicicleta
12525,qa_definition,por favor defina la palabra
12526,qa_definition,que es un googleplex
12527,qa_definition,oeste
12528,qa_definition,explicar objeto
12529,qa_definition,que es la pirámide
12530,qa_definition,cual es la definición de parcela
12531,qa_definition,definir lo que es un mago
12532,qa_definition,por favor define internet
12533,qa_definition,por favor define trabajos de imprenta
12534,qa_definition,cual es la definicion de dios
12535,qa_definition,oye qué es un áspic de carne
12536,qa_definition,que hace que algo sea queso de cabeza
12537,qa_definition,cómo es una toronja
12538,qa_definition,definir alarma
12539,qa_definition,que es una pelota de baloncesto
12540,qa_definition,dar una descripción de la estatua de la libertad
12541,qa_definition,encuéntrame la definición de infatigable
12542,qa_definition,definir aceleración
12543,qa_definition,filosofía definir
12544,qa_definition,como describes un carpincho
12545,qa_definition,que significa serendipitous
12546,qa_definition,cual es la definicion de mutuo
12547,qa_definition,significado del nombre
12548,qa_definition,por favor describe la nueva bicicleta de calle harley davidson
12549,qa_definition,donde puedo usar esta palabra
12550,qa_definition,dame la descripcion de la televisión
12551,qa_definition,dame la descripción sobre el reloj
12552,qa_definition,dame la definición de la palabra armadura
12553,qa_definition,dame la definición de la palabra arrogante
12554,qa_definition,dame la definición de la palabra acariciar
12555,qa_definition,por favor describe microondas
12556,qa_definition,cuál es la definición de pwd
12557,qa_definition,definir esto
12558,qa_definition,que es el rock
12559,qa_definition,explicame sobre el rock
12560,qa_definition,define una estronomía
12561,qa_definition,cuál es la definición de indignación
12562,qa_definition,que significa regio
12563,qa_definition,dame la descripción de software de teléfonos
12564,qa_definition,puedes darme una idea sobre la barra de baile
12565,qa_definition,cómo definirás la religión
12566,qa_definition,definición xy
12567,qa_definition,ok google qué es un ferrari
12568,qa_definition,que es un ferrari
12569,qa_definition,oye google dime que es la casa blanca
12570,qa_definition,calculadora
12571,qa_definition,explica que es una lente de contacto
12572,qa_definition,ayuda micrófono
12573,qa_definition,describir auricular
12574,qa_definition,qué es el marketing
12575,qa_definition,cómo se ve la torre eiffel
12576,qa_definition,cuál es la definición de la palabra pontificado
12577,qa_definition,cómo describirías una pelota
12578,qa_definition,alexa cómo describirías una pelota
12579,qa_definition,que es un asilo de pobres
12580,qa_definition,por favor encuentre la descripción de la cámara rebel canon última
12581,qa_definition,cuál es la definición de probiótico
12582,qa_definition,que es un transistor
12583,qa_definition,cómo se define un tifón
12584,qa_definition,dime que significa subterráneo
12585,qa_definition,que define un triángulo
12586,qa_definition,significado
12587,qa_definition,cuál es el significado de
12588,qa_definition,de que se trata ese objeto
12589,qa_definition,cómo se ve un geranio
12590,qa_definition,cuál es la definición de plétora
12591,qa_definition,cómo se ve esta camisa de manga larga con puntadas
12592,qa_definition,qué es un inyector de riel de combustible
12593,qa_definition,qué significa la manzana de mis ojo
12594,qa_definition,describir lo que es un círculo de cultivo
12595,qa_definition,describe solo qué es un círculo de cultivos
12596,qa_definition,definir diez
12597,qa_definition,alexa que es google
12598,qa_definition,quisiera saber la descripción de un coche
12599,qa_definition,descripción de iphone siete
12600,qa_definition,último iphone
12601,qa_definition,alexa define televisión
12602,qa_definition,alexa que es la computadora
12603,qa_definition,dime cual es la definicion formal de banana
12604,qa_definition,qué significa instalarse
12605,qa_definition,me puedes describir el iphone siete
12606,qa_definition,describe un televisión inteligente de cincuenta pulgadas
12607,qa_definition,necesito la definición de la nueva lavadora lg
12608,qa_definition,olly que significa snafu
12609,qa_definition,cuál es la definición de la palabra snafu
12610,qa_definition,describe el edificio de telefónica
12611,qa_definition,definir la palabra novela
12612,qa_definition,oye cuál es la definición de pasivo
12613,qa_definition,oye cuál es la definición de encuesta
12614,qa_definition,oye cuál es la definición de receta
12615,qa_definition,oye olly cuál es la definición de receta
12616,qa_definition,describe un amor romántico
12617,qa_definition,cómo es un elefante
12618,qa_definition,dime la definición de flecha
12619,qa_definition,dame la definición de flecha
12620,qa_definition,definición de flecha por favor
12621,qa_definition,definir este objeto
12622,qa_definition,cómo describirías el sol
12623,qa_definition,dame una descripción de iron fist en netflix
12624,qa_definition,qué significa esta palabra
12625,qa_definition,decir cuál es la definición de la palabra masivo
12626,qa_definition,busca una lámpara
12627,qa_definition,puedes decirme qué es una tumbona
12628,qa_definition,por favor defina esto
12629,qa_definition,que significa altavoz
12630,qa_definition,definir elaborar
12631,qa_definition,por favor defina forense
12632,qa_definition,cuál es la definición de forense
12633,qa_definition,que significa turbulencia
12634,qa_definition,comprobar la definición de caprichoso
12635,qa_definition,busque la definición de error
12636,qa_definition,cuales son las definiciones de naranja
12637,qa_definition,cuéntame todo sobre el huracán
12638,qa_definition,que significa oscilar
12639,qa_definition,deletrea y define oscilar
12640,qa_definition,localización
12641,qa_definition,cuál es la definición de la palabra perpetua
12642,qa_definition,cuál es la definición de sin tiempo
12643,qa_definition,dar la definición de motivación
12644,qa_definition,cual es el escritorio más grande
12645,qa_definition,que es una silla
12646,qa_definition,que es un sistema de emisiones electronicas
12647,qa_definition,describe un rotor
12648,qa_definition,que es un mango
12649,qa_definition,puedes describir una tarjeta de crédito
12650,qa_definition,cual es la definicion de grúa
12651,qa_definition,cuál es la definición de lógica
12652,qa_definition,cómo describirías un feliz cumpleaños
12653,qa_definition,la definición de vida
12654,qa_definition,definir asombrado
12655,qa_definition,puedes decirme que significa asombrado
12656,qa_definition,sufriendo consecuencias
12657,qa_definition,consecuencias a las acciones
12658,qa_definition,describir perezoso
12659,qa_definition,describe infierno
12660,qa_definition,dar detalles de arena de roca
12661,qa_definition,define arena de roca
12662,qa_definition,por favor dime el significado de cilindro
12663,qa_definition,definir manta
12664,qa_definition,cuales son las zapatillas converse
12665,qa_definition,hey que es un libro
12666,qa_definition,qué es una hipótesis
12667,qa_definition,definición de velocidad
12668,qa_definition,describe el disco duro del ordenador
12669,qa_definition,que es un caftán
12670,qa_definition,dime la descripción de teléfono inteligente
12671,qa_definition,dame la descripción de un circuito de televisión
12672,qa_definition,dame la descripción de un circuito de teléfono inteligente
12673,qa_definition,describe lo que es una sphere
12674,qa_definition,describir el artículo xy
12675,qa_definition,ok google que es un presidente
12676,qa_definition,qué es exactamente un empaste de resina dental
12677,qa_definition,describe el juego de cartas corazón piedra
12678,qa_definition,dame la definición de la palabra pontificado
12679,qa_definition,cómo describirías una pelota
12680,qa_definition,podrías explicarme el significado de exorbitante por favor
12681,qa_definition,el significado de
12682,qa_definition,por favor describe ese objeto para mí
12683,qa_definition,descripción del iphone siete
12684,qa_definition,que significa la situación
12685,qa_definition,encontrar una descripción sobre un televisor samsung
12686,qa_definition,definir altavoz
12687,calendar_remove,olly cancela la reunión de negocios del miércoles
12688,calendar_remove,elimina el evento boda de ricardo del próximo año
12689,calendar_remove,eliminar stand-up el viernes a las diez a. m.
12690,calendar_remove,solo quitar el levantarse el viernes a las diez de la mañana
12691,calendar_remove,eliminar chat con juan
12692,calendar_remove,cancelar el desayuno en casa de rosa
12693,calendar_remove,olly resérvame un taxi para soller en media hora
12694,calendar_remove,alexa cancela todos los eventos de los próximos dos días
12695,calendar_remove,cancelar todos los eventos en los próximos dos días
12696,calendar_remove,por favor cancela todos mis eventos de hoy
12697,calendar_remove,elimina los eventos del calendario de esta semana
12698,calendar_remove,eliminar mi próxima reunión
12699,calendar_remove,elimina mi fiesta de junio del calendario
12700,calendar_remove,despedir mi próximo evento
12701,calendar_remove,elimina mi próxima reunión del calendari
12702,calendar_remove,borrar la próxima reunión hoy de mi calendario
12703,calendar_remove,elimina todos los eventos de hoy
12704,calendar_remove,elimina todas las reuniones de mañana
12705,calendar_remove,libera mi agenda de la próxima semana
12706,calendar_remove,ir al próximo evento en el calendario y eliminar lo
12707,calendar_remove,elimina el próximo evento del calendario
12708,calendar_remove,puedes eliminar el evento actual
12709,calendar_remove,cancelar la reunión de la semana que viene el jueves a las dos p. m.
12710,calendar_remove,borrar la reunión de mañana a las diez de la mañana
12711,calendar_remove,elimina todos los eventos de mi calendario
12712,calendar_remove,elimina la cita con el dentista de la semana que viene
12713,calendar_remove,elimina la cita para cortar el césped del mes que viene
12714,calendar_remove,elimina todos los eventos del calendario
12715,calendar_remove,eliminar eventos
12716,calendar_remove,eliminar todo del calendario
12717,calendar_remove,limpiar mi calendario
12718,calendar_remove,que tengo que hacer hoy
12719,calendar_remove,eliminar evento
12720,calendar_remove,cancela evento
12721,calendar_remove,eliminar evento
12722,calendar_remove,borrar el próximo evento
12723,calendar_remove,elimina evento próximo
12724,calendar_remove,elimina la víspera de año nuevo del calendario
12725,calendar_remove,cancelar el evento de san valentin del calendario
12726,calendar_remove,elimina el día del padre del calendario
12727,calendar_remove,elimina todos los eventos del calendario
12728,calendar_remove,vacía el calendario de esta semana
12729,calendar_remove,eliminar evento de noviembre
12730,calendar_remove,por favor borra mis eventos de calendario
12731,calendar_remove,eliminar todos mis eventos de mi calendario
12732,calendar_remove,por favor elimina mi próximo evento de calendario
12733,calendar_remove,borra mi próximo evento del calendario
12734,calendar_remove,por favor borra el siguiente evento en mi calendario
12735,calendar_remove,borra mi calendario entero
12736,calendar_remove,por favor elimina todos los elementos de mi calendario
12737,calendar_remove,eliminar eventos del calendario
12738,calendar_remove,borrar eventos del calendario
12739,calendar_remove,borra mi calendario
12740,calendar_remove,elimina mi pago del coche el quince de mi calendario
12741,calendar_remove,borrar mi cita del día doce de mi calendario
12742,calendar_remove,quiero que elimines la boda del día diez de mi calendario
12743,calendar_remove,ya no voy a asistir a la boda el día diez así que quítalo de mi calendario
12744,calendar_remove,eliminar la fiesta del primero de junio de mi calendario
12745,calendar_remove,ya no quiero asistir a la cena del primero de marzo así que podrías eliminarlo de mi agenda
12746,calendar_remove,buscar la cena con mamá en mi calendario y borrar lo
12747,calendar_remove,borra la reunión de la junta y cámbiala para el próximo miércoles
12748,calendar_remove,borra todas las reuniones periódicas de personal
12749,calendar_remove,elimina todas las entradas marcadas en el calendario
12750,calendar_remove,reinicia y elimina todas las entradas en el calendario
12751,calendar_remove,borra
12752,calendar_remove,borrar
12753,calendar_remove,limpiar mi calendario
12754,calendar_remove,por favor cancela mi próximo corte de pelo
12755,calendar_remove,por favor borra la cita del uno de abril
12756,calendar_remove,borrar la ruleta de la suerte de mi horario el dos de abril
12757,calendar_remove,cancela la fiesta de francisco
12758,calendar_remove,reprogramar la fiesta para el jueves
12759,calendar_remove,quitar mi cita de la una y media
12760,calendar_remove,borra la cita con el dentista
12761,calendar_remove,eliminar todas las próximas sesiones de yoga
12762,calendar_remove,elimina todas mis citas para hoy
12763,calendar_remove,eliminar mis eventos de calendario programados si puede
12764,calendar_remove,toma mi calendario y aclara lo
12765,calendar_remove,borra todos los eventos de este mes
12766,calendar_remove,borra mi calendario
12767,calendar_remove,borra todo el contenido en mi calendario
12768,calendar_remove,eliminar todos los eventos y el contenido de mi calendario
12769,calendar_remove,elimina la reunión de mañana
12770,calendar_remove,cancelar mi reunión mañana
12771,calendar_remove,comprueba los eventos en el calendario y borra el próximo evento
12772,calendar_remove,deshacerse de todo en mi calendario
12773,calendar_remove,cancela todos los eventos del calendario
12774,calendar_remove,cancela el próximo evento de boda
12775,calendar_remove,por favor elimina el próximo evento cumpleaños
12776,calendar_remove,sólo cancela el próximo evento de compromiso
12777,calendar_remove,ve al calendario y borra el tercer evento del veintisiete de marzo de dos mil diecisiete
12778,calendar_remove,eliminar un primer evento del veintitrés de marzo veinte diecisiete
12779,calendar_remove,por favor borra la cena agendada para este viernes a las nueve de la noche
12780,calendar_remove,cancelar la cita en el dentista para esta semana
12781,calendar_remove,ya no me uniré a mamá para almorzar mañana
12782,calendar_remove,deseo que este evento se elimine de mi calendario
12783,calendar_remove,quiero borrar este evento
12784,calendar_remove,elimina el siguiente evento de mi calendario
12785,calendar_remove,te puedo pedir de borrar el próximo evento de mi agenda
12786,calendar_remove,próximo evento cancelado
12787,calendar_remove,borrar evento
12788,calendar_remove,borrar todos los eventos de mi calendario para la próxima semana
12789,calendar_remove,elimina todas las citas para mañana
12790,calendar_remove,claro todo el mes de mayo
12791,calendar_remove,cancelar todas las reuniones de hoy
12792,calendar_remove,eliminar todos mis eventos de calendario
12793,calendar_remove,puedes borrar todos los eventos de mi calendario
12794,calendar_remove,eliminar evento del calendario
12795,calendar_remove,elimina todos los eventos del calendario
12796,calendar_remove,eliminar todas mis citas con el doctor pérez esta semana
12797,calendar_remove,elimina la reunión programada para el cuatro de octubre a las doce
12798,calendar_remove,limpiar todo mi calendario
12799,calendar_remove,elimina todos los eventos de mi calendario
12800,calendar_remove,limpiar mi horario
12801,calendar_remove,borrar todos mis eventos para mañana
12802,calendar_remove,mañana estoy ocupado así que borra todos los eventos del calendario
12803,calendar_remove,elimina la fiesta de cumpleaños de maría de mi calendario
12804,calendar_remove,ya no voy a ir a la fiesta de cumpleaños de juan
12805,calendar_remove,elimina la fiesta de cumpleaños de benjamín de mi calendario
12806,calendar_remove,borrar todos mis eventos en mi calendario
12807,calendar_remove,por favor borra ese evento de mi calendario
12808,calendar_remove,elimina ese evento de mi calendario
12809,calendar_remove,cambia mi calendario para hoy
12810,calendar_remove,puedes eliminar todos los eventos de mi calendario
12811,calendar_remove,hay alguna forma de despejar mi calendario
12812,calendar_remove,elimina todos los recordatorios del calendario
12813,calendar_remove,borrar todas las citas
12814,calendar_remove,borra todo
12815,calendar_remove,sacar evento del calendario
12816,calendar_remove,cancela mi reunión de las ocho en punto de mañana
12817,calendar_remove,borra cena con pedro de mi calendario
12818,calendar_remove,elimina el evento del lunes
12819,calendar_remove,borra todos los eventos programados
12820,calendar_remove,puedes ignorar la fiesta a la que iré este fin de semana en mi calendario
12821,calendar_remove,borra todas mis reuniones
12822,calendar_remove,formatear el calendario
12823,calendar_remove,borra todos los eventos de hoy
12824,calendar_remove,borra todos los eventos y tareas de hoy
12825,calendar_remove,borra todo mi calendario de hoy
12826,calendar_remove,borra este evento el tres de marzo
12827,calendar_remove,elimina este evento cena fiesta
12828,calendar_remove,eliminar este evento de mi calendario
12829,calendar_remove,limpia mi calendario de todos los eventos
12830,calendar_remove,borrar mis eventos actuales del calendario
12831,calendar_remove,eliminar mi próximo evento de calendario
12832,calendar_remove,borrar mi próximo evento de calendario
12833,calendar_remove,por favor borra mi cita de almuerzo del programa del veintitrés de marzo
12834,calendar_remove,borrar mi cita mañana
12835,calendar_remove,cancela mi reunión del viernes
12836,calendar_remove,cambiar mi plan borrar mi próximo evento
12837,calendar_remove,actualizar mi calendario y eliminar el próximo evento
12838,calendar_remove,borrar todos los eventos del siete de marzo
12839,calendar_remove,puedo quitar un recordatorio
12840,calendar_remove,oye google por favor cancela todos los programas para el viernes
12841,calendar_remove,hola google por favor borrar los planes de cena del jueves
12842,calendar_remove,por favor elimina todas las citas para hoy
12843,calendar_remove,alexa por favor elimine todas las citas para hoy
12844,calendar_remove,borra el próximo evento del calendario
12845,calendar_remove,quita el próximo evento de mi agenda
12846,calendar_remove,borrar mi cita a las una mañana
12847,calendar_remove,borra el concierto de mi calendario de eventos
12848,calendar_remove,cancelar el plan de fiesta
12849,calendar_remove,cambiar el plan de reunión
12850,calendar_remove,podrías borrar todas mis citas en el calendario
12851,calendar_remove,podrías borrar todos los eventos de mi calendario
12852,calendar_remove,puedes quitar ir al dentista de mi agenda
12853,calendar_remove,puedes quitar la cita con el dentista de mi calendario
12854,calendar_remove,por favor limpia mi calendario para mañana
12855,calendar_remove,borrar evento el martes
12856,calendar_remove,eliminar cita a la hora
12857,calendar_remove,esta semana no lo hago
12858,calendar_remove,saltemos la cita a la vez
12859,calendar_remove,limpia mi calendario borra todo
12860,calendar_remove,solo borro todo de mi calendario por el resto del año
12861,calendar_remove,borra mi próximo evento
12862,calendar_remove,cancelar próximo evento
12863,calendar_remove,eliminar todos los eventos programados en mi calendario por favor
12864,calendar_remove,elimina todos los eventos próximos por favor
12865,calendar_remove,por favor borre el cumpleaños de alberto del calendario
12866,calendar_remove,elimine todas las reuniones con endesa del calendario por favor
12867,calendar_remove,eliminar todos los eventos programados del calendario
12868,calendar_remove,puedes vaciar mi calendario
12869,calendar_remove,quitar la fiesta de cumpleaños de calendario para mayo
12870,calendar_remove,quitar lo que tengo que hacer el veintitrés de marzo
12871,calendar_remove,borrar todos y cada uno de los eventos
12872,calendar_remove,borrar el calendario actual
12873,calendar_remove,elimina mi reunión para mañana
12874,calendar_remove,borrar mi entrenamiento de hoy
12875,calendar_remove,limpiar mi calendario
12876,calendar_remove,no quiero ningún evento en el calendario
12877,calendar_remove,despeja mi próximo evento
12878,calendar_remove,borrar mi próximo evento
12879,calendar_remove,encuentra mi próximo evento y borra lo por favor
12880,calendar_remove,hey olly elimina todos mis compromisos del calendario para hoy
12881,calendar_remove,hola siri borra todas las citas de mi calendario para hoy
12882,calendar_remove,hey olly despeja mi calendario para el día veinte
12883,calendar_remove,hola siri borra cualquier cosa programada en mi agenda
12884,calendar_remove,borrar todos los eventos para mañana
12885,calendar_remove,eliminar mi evento de cena para mañana
12886,calendar_remove,eliminar mi reunión de hoy a la una de la tarde
12887,calendar_remove,eliminar el evento de mi reunión para el diecinueve de marzo a la una p. m.
12888,calendar_remove,borra todos los eventos de mi calendario
12889,calendar_remove,borrar todo mi calendario
12890,calendar_remove,eliminar todos los eventos del calendario en este mes
12891,calendar_remove,eliminar todos los eventos del mes pasado del calendario
12892,calendar_remove,eliminar todos los eventos del calendario
12893,calendar_remove,por favor borra este evento
12894,calendar_remove,podrías borrar este evento
12895,calendar_remove,elimina la reunión con sample de la app calendario
12896,calendar_remove,cancelar reunión a las tres
12897,calendar_remove,despeja todos los eventos de mi calendario
12898,calendar_remove,borra mi calendario
12899,calendar_remove,borra mi calendario
12900,calendar_remove,elimina el próximo evento del calendario
12901,calendar_remove,elimina la fiesta de navidad en la iglesia del miércoles que viene
12902,calendar_remove,quitar la recaudación de fondos para los delfines en abril
12903,calendar_remove,eliminar el almuerzo de trabajo este viernes
12904,calendar_remove,elimina mi cita de mañana a las tres de la tarde
12905,calendar_remove,elimina todo de mi calendario
12906,calendar_remove,elimina mi último evento
12907,calendar_remove,puedes borrar eso en mi calendario
12908,calendar_remove,puedes borrar la cita con el médico que tuve el martes
12909,calendar_remove,puedes quitar el próximo evento de mi calendario
12910,calendar_remove,ya no necesito ver al médico puedes borrar ese evento
12911,calendar_remove,por favor borra todo de mi calendario
12912,calendar_remove,necesito todo borrado del calendario por favor
12913,calendar_remove,por favor borra mi calendario completamente
12914,calendar_remove,borra todo de mi calendario
12915,calendar_remove,eliminar eventos
12916,calendar_remove,eliminar calendario de evento
12917,calendar_remove,cancela el almuerzo en el restaurante reservado para el veinticinco de marzo
12918,calendar_remove,borrar cada evento
12919,calendar_remove,elimina todos los eventos
12920,calendar_remove,quitar todos los eventos
12921,calendar_remove,por favor reubica todas las fechas en la basura
12922,calendar_remove,limpiar mi agenda para esta fecha
12923,calendar_remove,elimina el evento del calendario
12924,calendar_remove,eliminar eventos
12925,calendar_remove,eliminar el próximo evento en mi calendario para que no lo vuelva a ver
12926,calendar_remove,puedes eliminar el próximo evento del calendario al que yo fui invitado
12927,calendar_remove,por favor elimina el próximo evento de calendario que yo he creado
12928,calendar_remove,borra próximo evento del calendario
12929,calendar_remove,borrar viaje programado del cuatro de julio
12930,calendar_remove,por favor vacía mi calendario
12931,calendar_remove,ir al día del evento y borrar
12932,calendar_remove,ve al mes del evento y borra
12933,calendar_remove,ir al año del evento y borrar
12934,calendar_remove,borrar todos los datos del calendario
12935,calendar_remove,borrar todos los datos del calendario
12936,calendar_remove,formatear datos del calendario
12937,calendar_remove,limpiar mi calendario por el resto del día
12938,calendar_remove,eliminar todo en mi calendario durante las próximas dos semanas
12939,calendar_remove,eliminar todos los detalles de mi calendario
12940,calendar_remove,hacer mi calendario vacío
12941,calendar_remove,cancelar el próximo evento
12942,calendar_remove,eliminar la próxima tarea
12943,calendar_remove,borrar citas calendario
12944,calendar_remove,por favor borra todos los eventos del calendario
12945,calendar_remove,por favor elimina todas las reuniones de hoy después de las siete de la tarde
12946,calendar_remove,eliminar del programa la reunión del veinticuatro de marzo
12947,calendar_remove,borra el almuerzo con michael
12948,calendar_remove,borra eso
12949,calendar_remove,eliminar todas mis citas de hoy
12950,calendar_remove,multa
12951,calendar_remove,elimina todos los eventos de mi calendario
12952,calendar_remove,eliminar todos los eventos de todo mi calendario
12953,calendar_remove,borra todo para este mes
12954,calendar_remove,quiero borrados todos mis eventos
12955,calendar_remove,buscar recordatorio y eliminar
12956,calendar_remove,cancelar eventos futuros desde el lugar donde trabajé
12957,calendar_remove,borrar todo el calendario de conciertos
12958,calendar_remove,cancelar el programa durante siete días a partir de hoy
12959,calendar_remove,quita el cumpleaños de cristina de eventos
12960,calendar_remove,cancelar cita para el tres de abril
12961,calendar_remove,cancelar mi fiesta de cumpleaños
12962,calendar_remove,borrar mi cita con ted
12963,calendar_remove,borra mis vacaciones programadas para julio
12964,calendar_remove,borrar todos los eventos del calendario
12965,calendar_remove,calendario borra todo
12966,calendar_remove,borra el evento reunión de la oficina de la próxima semana
12967,calendar_remove,cancela todos mis eventos hoy y ponme ocupado
12968,calendar_remove,marca todos los eventos del calendario faltantes de hoy como libres
12969,calendar_remove,eliminar reunión en dubai
12970,calendar_remove,eliminar matrimonio tres de julio
12971,calendar_remove,eliminar fiesta de cumpleaños
12972,calendar_remove,para la semana del veinte eliminar todos los eventos de tutoría
12973,calendar_remove,despeja mi día el veintinueve
12974,calendar_remove,borra los compromisos médicos de este fin de semana
12975,calendar_remove,borra ese evento del calendario
12976,calendar_remove,cancela todas las reuniones de hoy
12977,calendar_remove,eliminar todos los detalles en el evento
12978,calendar_remove,limpia mi agenda para el mes
12979,calendar_remove,borrar todos los eventos del calendario
12980,calendar_remove,alexa borra todos los eventos del calendario
12981,calendar_remove,restablecer todos los eventos en el calendario
12982,calendar_remove,borrar todos los eventos en el calendario de marzo
12983,calendar_remove,elimina la reunión programada con juan para el veintiuno de marzo
12984,calendar_remove,eliminar la cita con el médico que agregué a mi calendario para el doce de febrero a las nueve de la mañana
12985,calendar_remove,borrar mi cita con el médico el doce de febrero
12986,calendar_remove,por favor elimina la cita en el médico de mi calendario para el doce de febrero a las nueve a. m.
12987,calendar_remove,por favor borra todos los eventos de mi calendario
12988,calendar_remove,por favor restablezca mi calendario al primer día
12989,calendar_remove,borra el próximo evento en el calendario
12990,calendar_remove,borrar el próximo evento del calendario
12991,calendar_remove,quiero eliminar la función de la boda del sábado
12992,calendar_remove,eliminar el evento de la fiesta del calendario
12993,calendar_remove,borrar el evento del viaje
12994,calendar_remove,eliminar todos los eventos el veintiséis de diciembre
12995,calendar_remove,borrar mi recordatorio de cumpleaños de la semana que viene
12996,calendar_remove,quita este evento de las notificaciones de mi calendario
12997,calendar_remove,por favor elimine este evento de calendario
12998,calendar_remove,borra mis eventos buscar datos
12999,calendar_remove,cancelar reunión de negocios el miércoles
13000,calendar_remove,cancela la siguiente reunión
13001,calendar_remove,cancelar el desayuno en casa de tamara
13002,calendar_remove,por favor limpia mi calendario
13003,calendar_remove,elimina de mi calendario la reunión a las nueve a. m.
13004,calendar_remove,borrar mi próximo evento
13005,calendar_remove,eliminar eventos del calendario
13006,calendar_remove,elimina todos los eventos
13007,calendar_remove,asegúrate de que no haya eventos en mi calendario
13008,calendar_remove,elimina evento exitoso
13009,calendar_remove,elimina año nuevo del calendario
13010,calendar_remove,cancelar todo en mi calendario
13011,calendar_remove,cancelar la reunión de mañana en mi calendario
13012,calendar_remove,elimina las citas del diecinueve de mi calendario
13013,calendar_remove,deshacerse de todos los eventos con jeff
13014,calendar_remove,eliminar la cita con george adams de mi calendario
13015,calendar_remove,por favor aclara mi calendario
13016,calendar_remove,puedes borrar el próximo evento
13017,calendar_remove,eliminar recordatorio de reunión para el martes
13018,calendar_remove,cancela todas mis citas después de las tres p. m. de hoy e infórmame de los detalles
13019,calendar_remove,en mi calendario elimino todos mis eventos de golf para el mes actual
13020,calendar_remove,despeja mi calendario para el sábado
13021,calendar_remove,borrar todos los eventos del calendario
13022,calendar_remove,borrar todos los eventos
13023,calendar_remove,borrar evento del calendario
13024,calendar_remove,borrar mi calendario
13025,calendar_remove,elimina corte de pelo hoy
13026,calendar_remove,cancela la cena de esta noche
13027,calendar_remove,elimina el próximo evento de hoy
13028,calendar_remove,alexa eliminar la cena con ángel de mi calendario
13029,calendar_remove,abrir tareas eliminar eventos futuros
13030,calendar_remove,por favor borra la cita con mi médico el sábado
13031,calendar_remove,eliminar todos los eventos de mi calendario
13032,calendar_remove,puedes borrar el corte de pelo que yo he programado para el viernes
13033,calendar_remove,borra mi cita del siete de marzo
13034,calendar_remove,puedes borrar mi cita con el dentista
13035,calendar_remove,cancela todo de mi calendario para el resto del año
13036,calendar_remove,eliminar mi próxima cita programada por favor
13037,calendar_remove,quita cumpleaños de mi agenda
13038,calendar_remove,eliminar la reunión del próximo lunes
13039,calendar_remove,borra mi cena mañana
13040,calendar_remove,eliminar mi evento de cena para el lunes
13041,calendar_remove,cancela todos mis compromisos
13042,calendar_remove,elimina todos mis eventos programados
13043,calendar_remove,eliminar elemento de calendario
13044,calendar_remove,elimina mi reunión de las dos en punto para hoy
13045,calendar_remove,borra eso de mi calendario
13046,calendar_remove,elimina todos los eventos de mi calendario
13047,calendar_remove,eliminar eventos del calendario
13048,calendar_remove,elimina todas las citas
13049,calendar_remove,eliminar próximo evento
13050,calendar_remove,eliminar el viaje de compras que yo he programado para el veintitrés de marzo
13051,calendar_remove,limpia mi próxima actividad
13052,calendar_remove,eliminar todos los eventos en el calendario
13053,calendar_remove,bórralo
13054,calendar_remove,eliminar todos los eventos en mi calendario
13055,calendar_remove,por favor elimina el resto
13056,calendar_remove,ok google borra cumpleaños de javier del calendario
13057,calendar_remove,eliminar el evento de aniversario de mi calendario
13058,calendar_remove,limpia todos los eventos de mi calendario
13059,calendar_remove,borra de mi calendario la cita médica de hoy
13060,calendar_remove,por favor borra ese evento
13061,calendar_remove,limpia todo en mi calendario
13062,calendar_remove,quitar la cena de esta noche con laura
13063,calendar_remove,cancela mi plan de ir a recoger a mis padres al aeropuerto
13064,calendar_remove,por favor quita este evento de mi agenda
13065,calendar_remove,elimina mi cita con el dentista del horario de hoy
13066,lists_remove,eliminar las compras de comestibles de mi lista de tareas pendientes el domingo
13067,lists_remove,borrar todo lo que hay en el menú
13068,lists_remove,borrar mi lista de compras
13069,lists_remove,retire los huevos para la lista de compra
13070,lists_remove,quitar los huevos de la lista
